timestamp,pred
2020-10-06 00:00:00,61.100124
2020-10-07 00:00:00,64.55767
2020-10-08 00:00:00,66.57672
2020-10-09 00:00:00,65.09625
2020-10-10 00:00:00,63.509945
2020-10-11 00:00:00,62.91303
2020-10-12 00:00:00,69.74343
2020-10-13 00:00:00,64.894264
2020-10-14 00:00:00,63.096577
2020-10-15 00:00:00,62.2717
2020-10-16 00:00:00,61.535442
2020-10-17 00:00:00,60.52216
2020-10-18 00:00:00,61.24504
2020-10-19 00:00:00,61.693607
2020-10-20 00:00:00,60.77085
2020-10-21 00:00:00,60.051945
2020-10-22 00:00:00,57.63686
2020-10-23 00:00:00,57.2403
2020-10-24 00:00:00,56.250813
2020-10-25 00:00:00,57.005108
2020-10-26 00:00:00,58.53138
2020-10-27 00:00:00,57.597057
2020-10-28 00:00:00,56.686672
2020-10-29 00:00:00,56.118374
2020-10-30 00:00:00,56.892937
2020-10-31 00:00:00,56.671688
2020-11-01 00:00:00,56.099308
2020-11-02 00:00:00,56.6924
2020-11-03 00:00:00,55.933796
2020-11-04 00:00:00,55.05646
2020-11-05 00:00:00,50.97506
2020-11-06 00:00:00,49.686024
2020-11-07 00:00:00,49.56506
2020-11-08 00:00:00,50.940105
2020-11-09 00:00:00,51.735325
2020-11-10 00:00:00,53.54026
2020-11-11 00:00:00,53.10708
2020-11-12 00:00:00,51.510315
2020-11-13 00:00:00,51.629223
2020-11-14 00:00:00,52.55714
2020-11-15 00:00:00,54.46253
2020-11-16 00:00:00,54.107574
2020-11-17 00:00:00,55.363575
2020-11-18 00:00:00,54.137287
2020-11-19 00:00:00,53.346287
2020-11-20 00:00:00,52.979237
2020-11-21 00:00:00,53.79942
2020-11-22 00:00:00,54.268776
2020-11-23 00:00:00,55.503788
2020-11-24 00:00:00,57.73726
2020-11-25 00:00:00,58.996452
2020-11-26 00:00:00,58.801304
2020-11-27 00:00:00,57.920887
2020-11-28 00:00:00,56.73086
2020-11-29 00:00:00,55.58753
2020-11-30 00:00:00,54.394794
2020-12-01 00:00:00,50.928185
2020-12-02 00:00:00,45.28153
2020-12-03 00:00:00,44.451946
2020-12-04 00:00:00,43.67908
2020-12-05 00:00:00,43.762886
2020-12-06 00:00:00,43.09643
2020-12-07 00:00:00,43.511967
2020-12-08 00:00:00,44.65829
2020-12-09 00:00:00,44.04507
2020-12-10 00:00:00,44.173428
2020-12-11 00:00:00,44.571545
2020-12-12 00:00:00,44.542377
2020-12-13 00:00:00,44.122726
2020-12-14 00:00:00,44.60414
2020-12-15 00:00:00,45.253128
2020-12-16 00:00:00,46.02025
2020-12-17 00:00:00,45.93999
2020-12-18 00:00:00,45.428272
2020-12-19 00:00:00,44.136837
2020-12-20 00:00:00,44.64178
2020-12-21 00:00:00,44.63259
2020-12-22 00:00:00,44.646297
2020-12-23 00:00:00,43.1484
2020-12-24 00:00:00,42.75154
2020-12-25 00:00:00,43.05363
2020-12-26 00:00:00,42.815403
2020-12-27 00:00:00,43.25607
2020-12-28 00:00:00,43.731297
2020-12-29 00:00:00,43.31313
2020-12-30 00:00:00,42.33785
2020-12-31 00:00:00,41.67783
